algorithm,seed,episode,window_index,window_start_step,window_end_step,context_fish_norm,context_ships_norm,arm_id,arm_name,window_cumulative_reward,window_cumulative_profit,window_mean_fish_stock,window_min_fish_stock,window_collapse_flag,window_time_to_collapse,end_ships,end_fish_population
linucb,0,94,5,50,59,0.14626824821889126,0.01515899337212719,10,moderate_marine_reserve,1.3676703239092038,-120.7345644448584,178.6085866024875,175.86117020824744,0,,0.06350161260000854,182.09362955895108
contextual_thompson,0,94,5,50,59,0.14626824821889126,0.01515899337212719,10,moderate_marine_reserve,1.3676703239092038,-120.7345644448584,178.6085866024875,175.86117020824744,0,,0.06350161260000854,182.09362955895108
discretized_contextual,0,94,5,50,59,0.13135017180180647,0.013570959551508232,10,moderate_marine_reserve,1.2186653989657112,-121.7150528880201,160.84565422244773,158.0272576237168,0,,0.05684927718451349,164.26412659413666
linucb,0,94,6,60,69,0.1517446912991259,0.006350161260000854,10,moderate_marine_reserve,1.51929160340402,-47.49443051733613,188.01432407056276,183.05723345934055,0,,0.026601072405084834,193.36490032596984
contextual_thompson,0,94,6,60,69,0.1517446912991259,0.006350161260000854,10,moderate_marine_reserve,1.51929160340402,-47.49443051733613,188.01432407056276,183.05723345934055,0,,0.026601072405084834,193.36490032596984
discretized_contextual,0,94,6,60,69,0.13688677216178055,0.005684927718451349,10,moderate_marine_reserve,1.3667571529025775,-48.3231499071157,169.80963633716323,165.17868267640802,0,,0.023814383236021582,174.7695570063254
linucb,0,94,7,70,79,0.16113741693830821,0.0026601072405084835,10,moderate_marine_reserve,1.6559011619168267,-18.033799328860866,200.8721953494825,194.6598874117679,0,,0.011143292652389596,207.34108199536126
contextual_thompson,0,94,7,70,79,0.16113741693830821,0.0026601072405084835,10,moderate_marine_reserve,1.6559011619168267,-18.033799328860866,200.8721953494825,194.6598874117679,0,,0.011143292652389596,207.34108199536126
discretized_contextual,0,94,7,70,79,0.1456412975052712,0.002381438323602158,10,moderate_marine_reserve,1.4950578157838057,-18.702965494198995,181.65129375336056,175.96099628879995,0,,0.009975937725143113,187.56234151136022
linucb,0,94,8,80,89,0.17278423499613438,0.0011143292652389595,10,moderate_marine_reserve,1.7928611879758045,-6.626812509469089,215.93856005823284,208.85131339146886,0,,0.004667968615921819,223.2288800206255
contextual_thompson,0,94,8,80,89,0.17278423499613438,0.0011143292652389595,10,moderate_marine_reserve,1.7928611879758045,-6.626812509469089,215.93856005823284,208.85131339146886,0,,0.004667968615921819,223.2288800206255
discretized_contextual,0,94,8,80,89,0.15630195125946686,0.0009975937725143114,10,moderate_marine_reserve,1.6211618990933838,-7.07676873783752,195.38864013974657,188.93888000559915,0,,0.004178959098357031,202.0174017418863
linucb,0,94,9,90,99,0.18602406668385457,0.00046679686159218194,10,moderate_marine_reserve,1.9370591983957808,-2.340624231192755,232.72797871523682,224.9089674712542,0,,0.0019554302017329127,240.73288283252904
contextual_thompson,0,94,9,90,99,0.18602406668385457,0.00046679686159218194,10,moderate_marine_reserve,1.9370591983957808,-2.340624231192755,232.72797871523682,224.9089674712542,0,,0.0019554302017329127,240.73288283252904
discretized_contextual,0,94,9,90,99,0.16834783478490525,0.00041789590983570314,10,moderate_marine_reserve,1.7527431443290264,-2.610235488108212,210.64240557805618,203.54361345343534,0,,0.001750582213612453,217.90763756993803
linucb,0,94,10,100,109,0.2006107356937742,0.00019554302017329127,10,moderate_marine_reserve,2.0915117206605554,-0.7807395165442736,251.075095221252,242.56805960005448,0,,0.0008191373139928711,259.7636064748479
contextual_thompson,0,94,10,100,109,0.2006107356937742,0.00019554302017329127,10,moderate_marine_reserve,2.0915117206605554,-0.7807395165442736,251.075095221252,242.56805960005448,0,,0.0008191373139928711,259.7636064748479
discretized_contextual,0,94,10,100,109,0.18158969797494837,0.0001750582213612453,10,moderate_marine_reserve,1.8931904877269268,-0.9311260528466757,227.2945936535728,219.57278314282374,0,,0.0007333256953438734,235.18372649552063
linucb,0,94,11,110,119,0.21646967206237325,8.191373139928711e-05,10,moderate_marine_reserve,2.257637466411577,-0.236089400889825,270.94482669749596,261.7501484493177,0,,0.0003431398055429563,280.3271487161903
contextual_thompson,0,94,11,110,119,0.21646967206237325,8.191373139928711e-05,10,moderate_marine_reserve,2.257637466411577,-0.236089400889825,270.94482669749596,261.7501484493177,0,,0.0003431398055429563,280.3271487161903
discretized_contextual,0,94,11,110,119,0.1959864387462672,7.333256953438734e-05,10,moderate_marine_reserve,2.04422363529929,-0.3162877069834129,245.34479076075283,236.98842159803485,0,,0.00030719298486522103,253.87281839478607
linucb,0,95,0,0,9,0.8333333333333334,0.1,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
contextual_thompson,0,95,0,0,9,0.8333333333333334,0.1,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
discretized_contextual,0,95,0,0,9,0.8333333333333334,0.1,1,baseline_laissez_faire,10.490521369403732,3448.0349987194627,845.0983644821124,685.0617923614428,0,,2.0946658360156425,685.0617923614428
linucb,0,95,1,10,19,0.5982810953044974,0.1858633316784379,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
contextual_thompson,0,95,1,10,19,0.5982810953044974,0.1858633316784379,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
discretized_contextual,0,95,1,10,19,0.570884826967869,0.20946658360156425,4,high_taxation,7.324214420796293,3594.777460708412,447.5324352105458,278.56464632792336,0,,1.8461516924318044,278.56464632792336
linucb,0,95,2,20,29,0.2864085995935526,0.20289373677395695,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
contextual_thompson,0,95,2,20,29,0.2864085995935526,0.20289373677395695,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
discretized_contextual,0,95,2,20,29,0.23213720527326948,0.18461516924318044,10,moderate_marine_reserve,0.8526458376843136,-922.1824393109827,212.97939323943552,180.9078880858866,0,,0.7733601215844041,180.9078880858866
linucb,0,95,3,30,39,0.17423487865283863,0.08638564511867963,10,moderate_marine_reserve,0.9672383272416981,-606.7390048722704,188.87727985367619,178.93505424515072,0,,0.361872825976336,178.93505424515072
contextual_thompson,0,95,3,30,39,0.17423487865283863,0.08638564511867963,10,moderate_marine_reserve,0.9672383272416981,-606.7390048722704,188.87727985367619,178.93505424515072,0,,0.361872825976336,178.93505424515072
discretized_contextual,0,95,3,30,39,0.1507565734049055,0.07733601215844041,1,baseline_laissez_faire,0.890343524104712,-432.71921034532807,158.76752813400478,147.66760769922038,0,,0.3239635616666084,147.66760769922038
linucb,0,95,4,40,49,0.14911254520429226,0.036187282597633603,10,moderate_marine_reserve,1.1750070435652051,-290.3289880323397,175.84032379170537,175.09340638544796,0,,0.15158993372127189,175.5218978626695
contextual_thompson,0,95,4,40,49,0.14911254520429226,0.036187282597633603,10,moderate_marine_reserve,1.1750070435652051,-290.3289880323397,175.84032379170537,175.09340638544796,0,,0.15158993372127189,175.5218978626695
discretized_contextual,0,95,4,40,49,0.12305633974935032,0.03239635616666084,10,moderate_marine_reserve,0.9027978454209333,-314.9961036435519,146.13527388773824,145.71554821496045,0,,0.13570959551508233,146.49786793733935
linucb,0,95,5,50,59,0.14626824821889126,0.01515899337212719,10,moderate_marine_reserve,1.3676703239092038,-120.7345644448584,178.6085866024875,175.86117020824744,0,,0.06350161260000854,182.09362955895108
contextual_thompson,0,95,5,50,59,0.14626824821889126,0.01515899337212719,10,moderate_marine_reserve,1.3676703239092038,-120.7345644448584,178.6085866024875,175.86117020824744,0,,0.06350161260000854,182.09362955895108
discretized_contextual,0,95,5,50,59,0.12208155661444946,0.013570959551508232,10,moderate_marine_reserve,1.115626354054114,-130.34341719041075,149.51637254934298,146.88070556231264,0,,0.05684927718451349,152.70744643544498
linucb,0,95,6,60,69,0.1517446912991259,0.006350161260000854,10,moderate_marine_reserve,1.51929160340402,-47.49443051733613,188.01432407056276,183.05723345934055,0,,0.026601072405084834,193.36490032596984
contextual_thompson,0,95,6,60,69,0.1517446912991259,0.006350161260000854,10,moderate_marine_reserve,1.51929160340402,-47.49443051733613,188.01432407056276,183.05723345934055,0,,0.026601072405084834,193.36490032596984
discretized_contextual,0,95,6,60,69,0.12725620536287083,0.005684927718451349,10,moderate_marine_reserve,1.2635014340817796,-52.11640340342121,157.8741404982241,153.55999477143604,0,,0.023814383236021582,162.49328613153762
linucb,0,95,7,70,79,0.16113741693830821,0.0026601072405084835,10,moderate_marine_reserve,1.6559011619168267,-18.033799328860866,200.8721953494825,194.6598874117679,0,,0.011143292652389596,207.34108199536126
contextual_thompson,0,95,7,70,79,0.16113741693830821,0.0026601072405084835,10,moderate_marine_reserve,1.6559011619168267,-18.033799328860866,200.8721953494825,194.6598874117679,0,,0.011143292652389596,207.34108199536126
discretized_contextual,0,95,7,70,79,0.13541107177628134,0.002381438323602158,10,moderate_marine_reserve,1.3870975845751758,-20.397951053285624,168.89946427541537,163.60253588737896,0,,0.009975937725143113,174.40145080323197
linucb,0,95,8,80,89,0.17278423499613438,0.0011143292652389595,10,moderate_marine_reserve,1.7928611879758045,-6.626812509469089,215.93856005823284,208.85131339146886,0,,0.004667968615921819,223.2288800206255
contextual_thompson,0,95,8,80,89,0.17278423499613438,0.0011143292652389595,10,moderate_marine_reserve,1.7928611879758045,-6.626812509469089,215.93856005823284,208.85131339146886,0,,0.004667968615921819,223.2288800206255
discretized_contextual,0,95,8,80,89,0.14533454233602663,0.0009975937725143114,10,moderate_marine_reserve,1.5062062054114562,-7.839277533291961,181.68545795336976,175.6826365875679,0,,0.004178959098357031,187.85482501425167
linucb,0,95,9,90,99,0.18602406668385457,0.00046679686159218194,10,moderate_marine_reserve,1.9370591983957808,-2.340624231192755,232.72797871523682,224.9089674712542,0,,0.0019554302017329127,240.73288283252904
contextual_thompson,0,95,9,90,99,0.18602406668385457,0.00046679686159218194,10,moderate_marine_reserve,1.9370591983957808,-2.340624231192755,232.72797871523682,224.9089674712542,0,,0.0019554302017329127,240.73288283252904
discretized_contextual,0,95,9,90,99,0.1565456875118764,0.00041789590983570314,5,hard_capacity_control,1.6305185897839851,-1.4338883125617343,195.8342973715856,189.2646682696062,0,,0.001750582213612453,202.565119567058
linucb,0,95,10,100,109,0.2006107356937742,0.00019554302017329127,10,moderate_marine_reserve,2.0915117206605554,-0.7807395165442736,251.075095221252,242.56805960005448,0,,0.0008191373139928711,259.7636064748479
contextual_thompson,0,95,10,100,109,0.2006107356937742,0.00019554302017329127,10,moderate_marine_reserve,2.0915117206605554,-0.7807395165442736,251.075095221252,242.56805960005448,0,,0.0008191373139928711,259.7636064748479
discretized_contextual,0,95,10,100,109,0.16880426630588166,0.0001750582213612453,10,moderate_marine_reserve,1.759737777424802,-1.0872600192034452,211.29900449328065,204.11436922510845,0,,0.0007333256953438734,218.63953724387454
linucb,0,95,11,110,119,0.21646967206237325,8.191373139928711e-05,10,moderate_marine_reserve,2.257637466411577,-0.236089400889825,270.94482669749596,261.7501484493177,0,,0.0003431398055429563,280.3271487161903
contextual_thompson,0,95,11,110,119,0.21646967206237325,8.191373139928711e-05,10,moderate_marine_reserve,2.257637466411577,-0.236089400889825,270.94482669749596,261.7501484493177,0,,0.0003431398055429563,280.3271487161903
discretized_contextual,0,95,11,110,119,0.18219961436989546,7.333256953438734e-05,10,moderate_marine_reserve,1.9004178516926338,-0.3868171901207511,228.09656026593052,220.31880741834647,0,,0.00030719298486522103,236.03719576734593
linucb,0,96,0,0,9,0.8333333333333334,0.1,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
contextual_thompson,0,96,0,0,9,0.8333333333333334,0.1,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
discretized_contextual,0,96,0,0,9,0.8333333333333334,0.1,1,baseline_laissez_faire,10.490521369403732,3448.0349987194627,845.0983644821124,685.0617923614428,0,,2.0946658360156425,685.0617923614428
linucb,0,96,1,10,19,0.5982810953044974,0.1858633316784379,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
contextual_thompson,0,96,1,10,19,0.5982810953044974,0.1858633316784379,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
discretized_contextual,0,96,1,10,19,0.570884826967869,0.20946658360156425,4,high_taxation,7.324214420796293,3594.777460708412,447.5324352105458,278.56464632792336,0,,1.8461516924318044,278.56464632792336
linucb,0,96,2,20,29,0.2864085995935526,0.20289373677395695,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
contextual_thompson,0,96,2,20,29,0.2864085995935526,0.20289373677395695,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
discretized_contextual,0,96,2,20,29,0.23213720527326948,0.18461516924318044,10,moderate_marine_reserve,0.8526458376843136,-922.1824393109827,212.97939323943552,180.9078880858866,0,,0.7733601215844041,180.9078880858866
linucb,0,96,3,30,39,0.17423487865283863,0.08638564511867963,10,moderate_marine_reserve,0.9672383272416981,-606.7390048722704,188.87727985367619,178.93505424515072,0,,0.361872825976336,178.93505424515072
contextual_thompson,0,96,3,30,39,0.17423487865283863,0.08638564511867963,10,moderate_marine_reserve,0.9672383272416981,-606.7390048722704,188.87727985367619,178.93505424515072,0,,0.361872825976336,178.93505424515072
discretized_contextual,0,96,3,30,39,0.1507565734049055,0.07733601215844041,10,moderate_marine_reserve,0.7350533058733437,-648.9918770593276,166.08542195192055,158.95570629947775,0,,0.3239635616666084,158.95570629947775
linucb,0,96,4,40,49,0.14911254520429226,0.036187282597633603,10,moderate_marine_reserve,1.1750070435652051,-290.3289880323397,175.84032379170537,175.09340638544796,0,,0.15158993372127189,175.5218978626695
contextual_thompson,0,96,4,40,49,0.14911254520429226,0.036187282597633603,10,moderate_marine_reserve,1.1750070435652051,-290.3289880323397,175.84032379170537,175.09340638544796,0,,0.15158993372127189,175.5218978626695
discretized_contextual,0,96,4,40,49,0.13246308858289813,0.03239635616666084,10,moderate_marine_reserve,1.0159123881278609,-294.58320092283554,157.25947068608357,156.8019508826472,0,,0.13570959551508233,157.62020616216776
linucb,0,96,5,50,59,0.14626824821889126,0.01515899337212719,10,moderate_marine_reserve,1.3676703239092038,-120.7345644448584,178.6085866024875,175.86117020824744,0,,0.06350161260000854,182.09362955895108
contextual_thompson,0,96,5,50,59,0.14626824821889126,0.01515899337212719,10,moderate_marine_reserve,1.3676703239092038,-120.7345644448584,178.6085866024875,175.86117020824744,0,,0.06350161260000854,182.09362955895108
discretized_contextual,0,96,5,50,59,0.13135017180180647,0.013570959551508232,10,moderate_marine_reserve,1.2186653989657112,-121.7150528880201,160.84565422244773,158.0272576237168,0,,0.05684927718451349,164.26412659413666
linucb,0,96,6,60,69,0.1517446912991259,0.006350161260000854,10,moderate_marine_reserve,1.51929160340402,-47.49443051733613,188.01432407056276,183.05723345934055,0,,0.026601072405084834,193.36490032596984
contextual_thompson,0,96,6,60,69,0.1517446912991259,0.006350161260000854,10,moderate_marine_reserve,1.51929160340402,-47.49443051733613,188.01432407056276,183.05723345934055,0,,0.026601072405084834,193.36490032596984
discretized_contextual,0,96,6,60,69,0.13688677216178055,0.005684927718451349,10,moderate_marine_reserve,1.3667571529025775,-48.3231499071157,169.80963633716323,165.17868267640802,0,,0.023814383236021582,174.7695570063254
linucb,0,96,7,70,79,0.16113741693830821,0.0026601072405084835,10,moderate_marine_reserve,1.6559011619168267,-18.033799328860866,200.8721953494825,194.6598874117679,0,,0.011143292652389596,207.34108199536126
contextual_thompson,0,96,7,70,79,0.16113741693830821,0.0026601072405084835,10,moderate_marine_reserve,1.6559011619168267,-18.033799328860866,200.8721953494825,194.6598874117679,0,,0.011143292652389596,207.34108199536126
discretized_contextual,0,96,7,70,79,0.1456412975052712,0.002381438323602158,7,weak_capacity_control,1.50096353773063,-10.688432650477615,181.3982364457329,175.9048088944847,0,,0.009975937725143113,187.14544934440838
linucb,0,96,8,80,89,0.17278423499613438,0.0011143292652389595,10,moderate_marine_reserve,1.7928611879758045,-6.626812509469089,215.93856005823284,208.85131339146886,0,,0.004667968615921819,223.2288800206255
contextual_thompson,0,96,8,80,89,0.17278423499613438,0.0011143292652389595,10,moderate_marine_reserve,1.7928611879758045,-6.626812509469089,215.93856005823284,208.85131339146886,0,,0.004667968615921819,223.2288800206255
discretized_contextual,0,96,8,80,89,0.15595454112034032,0.0009975937725143114,11,strong_marine_reserve,1.6159228773330971,-9.268027612757495,195.02290859350254,188.53409190936537,0,,0.004178959098357031,201.68151637591632
linucb,0,96,9,90,99,0.18602406668385457,0.00046679686159218194,10,moderate_marine_reserve,1.9370591983957808,-2.340624231192755,232.72797871523682,224.9089674712542,0,,0.0019554302017329127,240.73288283252904
contextual_thompson,0,96,9,90,99,0.18602406668385457,0.00046679686159218194,10,moderate_marine_reserve,1.9370591983957808,-2.340624231192755,232.72797871523682,224.9089674712542,0,,0.0019554302017329127,240.73288283252904
discretized_contextual,0,96,9,90,99,0.16806793031326359,0.00041789590983570314,4,high_taxation,1.7510249288840154,-0.981862793294288,210.24081500127718,203.193836447157,0,,0.001750582213612453,217.4605576568431
linucb,0,96,10,100,109,0.2006107356937742,0.00019554302017329127,10,moderate_marine_reserve,2.0915117206605554,-0.7807395165442736,251.075095221252,242.56805960005448,0,,0.0008191373139928711,259.7636064748479
contextual_thompson,0,96,10,100,109,0.2006107356937742,0.00019554302017329127,10,moderate_marine_reserve,2.0915117206605554,-0.7807395165442736,251.075095221252,242.56805960005448,0,,0.0008191373139928711,259.7636064748479
discretized_contextual,0,96,10,100,109,0.18121713138070258,0.0001750582213612453,10,moderate_marine_reserve,1.889301821261496,-0.9356756758567006,226.8284996324823,219.12232880556036,0,,0.0007333256953438734,234.70166069219883
linucb,0,96,11,110,119,0.21646967206237325,8.191373139928711e-05,10,moderate_marine_reserve,2.257637466411577,-0.236089400889825,270.94482669749596,261.7501484493177,0,,0.0003431398055429563,280.3271487161903
contextual_thompson,0,96,11,110,119,0.21646967206237325,8.191373139928711e-05,10,moderate_marine_reserve,2.257637466411577,-0.236089400889825,270.94482669749596,261.7501484493177,0,,0.0003431398055429563,280.3271487161903
discretized_contextual,0,96,11,110,119,0.19558471724349902,7.333256953438734e-05,10,moderate_marine_reserve,2.040034947265472,-0.31834233601990003,244.84239475217908,236.5027043801843,0,,0.00030719298486522103,253.35352618870652
linucb,0,97,0,0,9,0.8333333333333334,0.1,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
contextual_thompson,0,97,0,0,9,0.8333333333333334,0.1,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
discretized_contextual,0,97,0,0,9,0.8333333333333334,0.1,7,weak_capacity_control,10.490521369403732,3448.0349987194627,845.0983644821124,685.0617923614428,0,,2.0946658360156425,685.0617923614428
linucb,0,97,1,10,19,0.5982810953044974,0.1858633316784379,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
contextual_thompson,0,97,1,10,19,0.5982810953044974,0.1858633316784379,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
discretized_contextual,0,97,1,10,19,0.570884826967869,0.20946658360156425,4,high_taxation,7.324214420796293,3594.777460708412,447.5324352105458,278.56464632792336,0,,1.8461516924318044,278.56464632792336
linucb,0,97,2,20,29,0.2864085995935526,0.20289373677395695,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
contextual_thompson,0,97,2,20,29,0.2864085995935526,0.20289373677395695,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
discretized_contextual,0,97,2,20,29,0.23213720527326948,0.18461516924318044,10,moderate_marine_reserve,0.8526458376843136,-922.1824393109827,212.97939323943552,180.9078880858866,0,,0.7733601215844041,180.9078880858866
linucb,0,97,3,30,39,0.17423487865283863,0.08638564511867963,10,moderate_marine_reserve,0.9672383272416981,-606.7390048722704,188.87727985367619,178.93505424515072,0,,0.361872825976336,178.93505424515072
contextual_thompson,0,97,3,30,39,0.17423487865283863,0.08638564511867963,10,moderate_marine_reserve,0.9672383272416981,-606.7390048722704,188.87727985367619,178.93505424515072,0,,0.361872825976336,178.93505424515072
discretized_contextual,0,97,3,30,39,0.1507565734049055,0.07733601215844041,5,hard_capacity_control,0.890343524104712,-432.71921034532807,158.76752813400478,147.66760769922038,0,,0.3239635616666084,147.66760769922038
linucb,0,97,4,40,49,0.14911254520429226,0.036187282597633603,10,moderate_marine_reserve,1.1750070435652051,-290.3289880323397,175.84032379170537,175.09340638544796,0,,0.15158993372127189,175.5218978626695
contextual_thompson,0,97,4,40,49,0.14911254520429226,0.036187282597633603,10,moderate_marine_reserve,1.1750070435652051,-290.3289880323397,175.84032379170537,175.09340638544796,0,,0.15158993372127189,175.5218978626695
discretized_contextual,0,97,4,40,49,0.12305633974935032,0.03239635616666084,10,moderate_marine_reserve,0.9027978454209333,-314.9961036435519,146.13527388773824,145.71554821496045,0,,0.13570959551508233,146.49786793733935
linucb,0,97,5,50,59,0.14626824821889126,0.01515899337212719,10,moderate_marine_reserve,1.3676703239092038,-120.7345644448584,178.6085866024875,175.86117020824744,0,,0.06350161260000854,182.09362955895108
contextual_thompson,0,97,5,50,59,0.14626824821889126,0.01515899337212719,10,moderate_marine_reserve,1.3676703239092038,-120.7345644448584,178.6085866024875,175.86117020824744,0,,0.06350161260000854,182.09362955895108
discretized_contextual,0,97,5,50,59,0.12208155661444946,0.013570959551508232,10,moderate_marine_reserve,1.115626354054114,-130.34341719041075,149.51637254934298,146.88070556231264,0,,0.05684927718451349,152.70744643544498
linucb,0,97,6,60,69,0.1517446912991259,0.006350161260000854,10,moderate_marine_reserve,1.51929160340402,-47.49443051733613,188.01432407056276,183.05723345934055,0,,0.026601072405084834,193.36490032596984
contextual_thompson,0,97,6,60,69,0.1517446912991259,0.006350161260000854,10,moderate_marine_reserve,1.51929160340402,-47.49443051733613,188.01432407056276,183.05723345934055,0,,0.026601072405084834,193.36490032596984
discretized_contextual,0,97,6,60,69,0.12725620536287083,0.005684927718451349,10,moderate_marine_reserve,1.2635014340817796,-52.11640340342121,157.8741404982241,153.55999477143604,0,,0.023814383236021582,162.49328613153762
linucb,0,97,7,70,79,0.16113741693830821,0.0026601072405084835,10,moderate_marine_reserve,1.6559011619168267,-18.033799328860866,200.8721953494825,194.6598874117679,0,,0.011143292652389596,207.34108199536126
contextual_thompson,0,97,7,70,79,0.16113741693830821,0.0026601072405084835,10,moderate_marine_reserve,1.6559011619168267,-18.033799328860866,200.8721953494825,194.6598874117679,0,,0.011143292652389596,207.34108199536126
discretized_contextual,0,97,7,70,79,0.13541107177628134,0.002381438323602158,10,moderate_marine_reserve,1.3870975845751758,-20.397951053285624,168.89946427541537,163.60253588737896,0,,0.009975937725143113,174.40145080323197
linucb,0,97,8,80,89,0.17278423499613438,0.0011143292652389595,10,moderate_marine_reserve,1.7928611879758045,-6.626812509469089,215.93856005823284,208.85131339146886,0,,0.004667968615921819,223.2288800206255
contextual_thompson,0,97,8,80,89,0.17278423499613438,0.0011143292652389595,10,moderate_marine_reserve,1.7928611879758045,-6.626812509469089,215.93856005823284,208.85131339146886,0,,0.004667968615921819,223.2288800206255
discretized_contextual,0,97,8,80,89,0.14533454233602663,0.0009975937725143114,10,moderate_marine_reserve,1.5062062054114562,-7.839277533291961,181.68545795336976,175.6826365875679,0,,0.004178959098357031,187.85482501425167
linucb,0,97,9,90,99,0.18602406668385457,0.00046679686159218194,10,moderate_marine_reserve,1.9370591983957808,-2.340624231192755,232.72797871523682,224.9089674712542,0,,0.0019554302017329127,240.73288283252904
contextual_thompson,0,97,9,90,99,0.18602406668385457,0.00046679686159218194,10,moderate_marine_reserve,1.9370591983957808,-2.340624231192755,232.72797871523682,224.9089674712542,0,,0.0019554302017329127,240.73288283252904
discretized_contextual,0,97,9,90,99,0.1565456875118764,0.00041789590983570314,10,moderate_marine_reserve,1.6293975864459267,-2.954202087766275,195.88221462404314,189.2752662776134,0,,0.001750582213612453,202.6441904204124
linucb,0,97,10,100,109,0.2006107356937742,0.00019554302017329127,10,moderate_marine_reserve,2.0915117206605554,-0.7807395165442736,251.075095221252,242.56805960005448,0,,0.0008191373139928711,259.7636064748479
contextual_thompson,0,97,10,100,109,0.2006107356937742,0.00019554302017329127,10,moderate_marine_reserve,2.0915117206605554,-0.7807395165442736,251.075095221252,242.56805960005448,0,,0.0008191373139928711,259.7636064748479
discretized_contextual,0,97,10,100,109,0.168870158683677,0.0001750582213612453,10,moderate_marine_reserve,1.7604255783859977,-1.086455330446931,211.38144404597332,204.19403787500536,0,,0.0007333256953438734,218.72480672855752
linucb,0,97,11,110,119,0.21646967206237325,8.191373139928711e-05,10,moderate_marine_reserve,2.257637466411577,-0.236089400889825,270.94482669749596,261.7501484493177,0,,0.0003431398055429563,280.3271487161903
contextual_thompson,0,97,11,110,119,0.21646967206237325,8.191373139928711e-05,10,moderate_marine_reserve,2.257637466411577,-0.236089400889825,270.94482669749596,261.7501484493177,0,,0.0003431398055429563,280.3271487161903
discretized_contextual,0,97,11,110,119,0.18227067227379792,7.333256953438734e-05,10,moderate_marine_reserve,1.9011591437196471,-0.38645364947226224,228.18547168429436,220.40472393343592,0,,0.00030719298486522103,236.12916335771848
linucb,0,98,0,0,9,0.8333333333333334,0.1,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
contextual_thompson,0,98,0,0,9,0.8333333333333334,0.1,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
discretized_contextual,0,98,0,0,9,0.8333333333333334,0.1,1,baseline_laissez_faire,10.490521369403732,3448.0349987194627,845.0983644821124,685.0617923614428,0,,2.0946658360156425,685.0617923614428
linucb,0,98,1,10,19,0.5982810953044974,0.1858633316784379,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
contextual_thompson,0,98,1,10,19,0.5982810953044974,0.1858633316784379,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
discretized_contextual,0,98,1,10,19,0.570884826967869,0.20946658360156425,4,high_taxation,7.324214420796293,3594.777460708412,447.5324352105458,278.56464632792336,0,,1.8461516924318044,278.56464632792336
linucb,0,98,2,20,29,0.2864085995935526,0.20289373677395695,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
contextual_thompson,0,98,2,20,29,0.2864085995935526,0.20289373677395695,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
