algorithm,seed,episode,cumulative_reward,cumulative_profit,min_fish_stock,collapse_flag,time_to_collapse,final_ships,final_fish_population,decision_windows
contextual_thompson,0,17,-929.2719493091715,3380.883653548025,64.70802322165552,1,25,0.0004049515934620661,100.14165942958724,12
discretized_contextual,0,17,27.99505985162595,4470.6248332511,123.14529755138727,0,,0.00034621313067166403,192.53631428616464,12
linucb,0,18,-928.9832064237916,3293.0628911685358,68.51515841036272,1,25,0.0004049515934620661,107.96588174720682,12
contextual_thompson,0,18,-928.9832064237916,3293.0628911685358,68.51515841036272,1,25,0.0004049515934620661,107.96588174720682,12
discretized_contextual,0,18,31.48824485476568,5084.338756787968,152.86579376779173,0,,0.00030719298486522103,244.67174537898106,12
linucb,0,19,-929.2719493091715,3380.883653548025,64.70802322165552,1,25,0.0004049515934620661,100.14165942958724,12
contextual_thompson,0,19,-929.2220686512719,3362.0482501990978,64.81157573410937,1,25,0.0004049515934620661,101.70891400400329,12
discretized_contextual,0,19,31.381213389421255,5129.642178406183,152.86579376779173,0,,0.00030744351557859145,241.03897501981257,12
linucb,0,20,-929.0186426047136,3304.0408302642445,68.51515841036272,1,25,0.0004049515934620661,106.99401058785513,12
contextual_thompson,0,20,-929.2719493091715,3380.883653548025,64.70802322165552,1,25,0.0004049515934620661,100.14165942958724,12
discretized_contextual,0,20,31.381213389421255,5129.642178406183,152.86579376779173,0,,0.00030744351557859145,241.03897501981257,12
linucb,0,21,-929.2719493091715,3380.883653548025,64.70802322165552,1,25,0.0004049515934620661,100.14165942958724,12
contextual_thompson,0,21,-929.0308126911295,3308.983618387457,68.51515841036272,1,25,0.0004049515934620661,106.59129144690105,12
discretized_contextual,0,21,31.381213389421255,5129.642178406183,152.86579376779173,0,,0.00030744351557859145,241.03897501981257,12
linucb,0,22,-928.9832064237916,3293.0628911685358,68.51515841036272,1,25,0.0004049515934620661,107.96588174720682,12
contextual_thompson,0,22,-929.1260055713285,3338.926475889481,67.17690048561954,1,25,0.0004049515934620661,103.95369530413227,12
discretized_contextual,0,22,31.432851526377615,5102.875868689114,152.86579376779173,0,,0.00030823847014986,243.0797093665266,12
linucb,0,23,-929.2719493091715,3380.883653548025,64.70802322165552,1,25,0.0004049515934620661,100.14165942958724,12
contextual_thompson,0,23,-929.2719493091715,3380.883653548025,64.70802322165552,1,25,0.0004049515934620661,100.14165942958724,12
discretized_contextual,0,23,31.381213389421255,5129.642178406183,152.86579376779173,0,,0.00030744351557859145,241.03897501981257,12
linucb,0,24,-929.1260055713285,3338.926475889481,67.17690048561954,1,25,0.0004049515934620661,103.95369530413227,12
contextual_thompson,0,24,-928.9832064237916,3293.0628911685358,68.51515841036272,1,25,0.0004049515934620661,107.96588174720682,12
discretized_contextual,0,24,31.381213389421255,5129.642178406183,152.86579376779173,0,,0.00030744351557859145,241.03897501981257,12
linucb,0,25,-929.036153569278,3313.059167522438,68.51515841036272,1,25,0.0004049515934620661,106.30246002103608,12
contextual_thompson,0,25,-929.2719493091715,3380.883653548025,64.70802322165552,1,25,0.0004049515934620661,100.14165942958724,12
discretized_contextual,0,25,31.381213389421255,5129.642178406183,152.86579376779173,0,,0.00030744351557859145,241.03897501981257,12
linucb,0,26,-929.2719493091715,3380.883653548025,64.70802322165552,1,25,0.0004049515934620661,100.14165942958724,12
contextual_thompson,0,26,-929.036153569278,3313.059167522438,68.51515841036272,1,25,0.0004049515934620661,106.30246002103608,12
discretized_contextual,0,26,31.381717097654885,5127.1593160622615,152.86579376779173,0,,0.00030748017416265837,241.18927360072234,12
linucb,0,27,-928.9832064237916,3293.0628911685358,68.51515841036272,1,25,0.0004049515934620661,107.96588174720682,12
contextual_thompson,0,27,-928.9832064237916,3293.0628911685358,68.51515841036272,1,25,0.0004049515934620661,107.96588174720682,12
discretized_contextual,0,27,31.5362852106723,5070.547990289983,152.86579376779173,0,,0.0003102373244464672,245.9180582089603,12
linucb,0,28,-929.2719493091715,3380.883653548025,64.70802322165552,1,25,0.0004049515934620661,100.14165942958724,12
contextual_thompson,0,28,-929.2719493091715,3380.883653548025,64.70802322165552,1,25,0.0004049515934620661,100.14165942958724,12
discretized_contextual,0,28,31.381213389421255,5129.642178406183,152.86579376779173,0,,0.00030744351557859145,241.03897501981257,12
linucb,0,29,-929.2554524198545,3372.388739775822,64.70802322165552,1,25,0.0004049515934620661,100.79321722348008,12
contextual_thompson,0,29,-929.2719493091715,3380.883653548025,64.70802322165552,1,25,0.0004049515934620661,100.14165942958724,12
discretized_contextual,0,29,31.381213389421255,5129.642178406183,152.86579376779173,0,,0.00030744351557859145,241.03897501981257,12
linucb,1,0,-230.7321660677165,5036.270346493106,112.19047291355115,1,41,0.00046701707712585585,175.36214422311363,12
contextual_thompson,1,0,-230.72415248307374,5031.808715796641,112.19047291355115,1,41,0.00046701707712585585,175.6975853368179,12
discretized_contextual,1,0,-230.73471499774507,5040.822809549917,112.19047291355115,1,41,0.00046701707712585585,175.07138130205487,12
linucb,1,1,31.50023216078582,5925.333395789755,128.2992818432063,0,,0.00040362186721671755,201.43354901306367,12
contextual_thompson,1,1,31.48938800924367,5933.630911652039,128.2992818432063,0,,0.00040362186721671755,200.84727356788116,12
discretized_contextual,1,1,31.65350236974441,4893.090288813038,149.46865499686783,0,,0.00037093084459641776,232.43492906863304,12
linucb,1,2,31.52456828770073,5916.99712541032,128.2992818432063,0,,0.00040362186721671755,202.1453990075375,12
contextual_thompson,1,2,32.288304715810995,5776.127926529656,141.0119593222354,0,,0.00040362186721671755,217.39256770759198,12
discretized_contextual,1,2,28.594551275503445,4422.092306661055,130.54530831447056,0,,0.000341932725593768,204.21809773640334,12
linucb,1,3,31.52456828770073,5916.99712541032,128.2992818432063,0,,0.00040362186721671755,202.1453990075375,12
contextual_thompson,1,3,31.421839039226455,5953.240885593823,128.0561653727147,0,,0.00040362186721671755,199.07827522559782,12
discretized_contextual,1,3,-561.9743428838137,5021.15774579382,95.23820995701988,1,36,0.0005347457960130636,144.35139859340916,12
linucb,1,4,31.52456828770073,5916.99712541032,128.2992818432063,0,,0.00040362186721671755,202.1453990075375,12
contextual_thompson,1,4,31.42171038610508,5950.451684958491,128.0561653727147,0,,0.00040362186721671755,199.2409086484685,12
discretized_contextual,1,4,27.66318161286101,4357.889906321327,124.2870703866206,0,,0.0003478754348039218,194.22559594929376,12
linucb,1,5,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,5,31.841838793294716,5820.268596979653,133.49502007441757,0,,0.00040362186721671755,210.72374039488383,12
discretized_contextual,1,5,34.78841975411185,5755.367802301363,172.86676372701473,0,,0.00035893404217435037,272.58232220525616,12
linucb,1,6,31.80161465704169,5845.06633204313,133.49502007441757,0,,0.00040362186721671755,208.90058922956953,12
contextual_thompson,1,6,31.39714409336929,5961.997089846874,128.0561653727147,0,,0.00040362186721671755,198.3384199379435,12
discretized_contextual,1,6,-886.2563167666934,3830.191269609058,76.29167410999179,1,29,0.0004695841620782316,116.49579704301289,12
linucb,1,7,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,7,31.694339109763792,5882.399739476941,133.29572990615512,0,,0.00040362186721671755,205.72871422253561,12
discretized_contextual,1,7,-181.7133820387268,5527.951457116512,115.71795953623291,1,40,0.00031579927802094076,182.51228447558597,12
linucb,1,8,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,8,31.52456828770073,5916.99712541032,128.2992818432063,0,,0.00040362186721671755,202.1453990075375,12
discretized_contextual,1,8,-929.036153569278,3313.059167522438,68.51515841036272,1,25,0.0004049515934620661,106.30246002103608,12
linucb,1,9,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,9,31.421839039226455,5953.240885593823,128.0561653727147,0,,0.00040362186721671755,199.07827522559782,12
discretized_contextual,1,9,-929.2721112878232,3380.314743844363,64.70802322165552,1,25,0.0004049515934620661,100.17362864350152,12
linucb,1,10,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,10,31.728162170947293,5867.825465719727,133.29572990615512,0,,0.00040362186721671755,206.8933262647636,12
discretized_contextual,1,10,-929.2720679530936,3380.7227508868414,64.70802322165552,1,25,0.0004049515934620661,100.15003137211787,12
linucb,1,11,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,11,31.419459102106046,5955.275434019368,128.0561653727147,0,,0.00040362186721671755,198.9370693044739,12
discretized_contextual,1,11,31.807642618338214,4983.708133528229,156.8019508826472,0,,0.0003175682425035693,253.4787866985739,12
linucb,1,12,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,12,31.702753011530337,5875.21982981015,133.29572990615512,0,,0.00040362186721671755,206.22712252596924,12
discretized_contextual,1,12,31.807642618338214,4983.708133528229,156.8019508826472,0,,0.0003175682425035693,253.4787866985739,12
linucb,1,13,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,13,31.69460161519952,5882.755698162596,133.29572990615512,0,,0.00040362186721671755,205.7102015544454,12
discretized_contextual,1,13,31.70670510215664,5022.281406367774,156.8019508826472,0,,0.00031351607799013704,250.2997973414159,12
linucb,1,14,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,14,31.394686071836084,5966.041464899819,128.0561653727147,0,,0.00040362186721671755,198.07846211228514,12
discretized_contextual,1,14,31.797271298208788,4991.665935212564,156.8019508826472,0,,0.00031677583850545825,252.9181594391146,12
linucb,1,15,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,15,31.48938800924367,5933.630911652039,128.2992818432063,0,,0.00040362186721671755,200.84727356788116,12
discretized_contextual,1,15,31.88850075941967,4949.979928091994,156.8019508826472,0,,0.0003218711012621975,256.19006514891197,12
linucb,1,16,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,16,31.489131778968126,5933.283442369087,128.2992818432063,0,,0.00040362186721671755,200.86534520944622,12
discretized_contextual,1,16,29.183953963675197,5245.093404626137,127.36016265890919,0,,0.0003177988572994212,205.73203020340046,12
linucb,1,17,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,17,31.812990430675,5834.30141087802,133.49502007441757,0,,0.00040362186721671755,209.63647123061227,12
discretized_contextual,1,17,31.021604286755494,5163.666359667641,145.71554821496045,0,,0.00030719298486522103,235.76305586574028,12
linucb,1,18,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,18,31.502511573971503,5920.4489630175485,128.2992818432063,0,,0.00040362186721671755,201.7411938065364,12
discretized_contextual,1,18,31.797271298208788,4991.665935212564,156.8019508826472,0,,0.00031677583850545825,252.9181594391146,12
linucb,1,19,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,19,32.32648277119738,5755.8776313479,141.0119593222354,0,,0.00040362186721671755,218.9296748954274,12
discretized_contextual,1,19,31.807642618338214,4983.708133528229,156.8019508826472,0,,0.0003175682425035693,253.4787866985739,12
linucb,1,20,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,20,31.432930825167485,5943.328872138799,128.0561653727147,0,,0.00040362186721671755,199.76165096935443,12
discretized_contextual,1,20,31.807642618338214,4983.708133528229,156.8019508826472,0,,0.0003175682425035693,253.4787866985739,12
linucb,1,21,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,21,31.38668719531342,5970.923536992177,128.0561653727147,0,,0.00040362186721671755,197.71869175348323,12
discretized_contextual,1,21,31.69646290535,5030.138953554223,156.8019508826472,0,,0.0003128939918738739,249.746023936288,12
linucb,1,22,31.384235984728097,5974.95511150311,128.0561653727147,0,,0.00040362186721671755,197.45954458596654,12
contextual_thompson,1,22,31.419459102106046,5955.275434019368,128.0561653727147,0,,0.00040362186721671755,198.9370693044739,12
discretized_contextual,1,22,31.807642618338214,4983.708133528229,156.8019508826472,0,,0.0003175682425035693,253.4787866985739,12
linucb,1,23,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,23,32.33843953357238,5749.904692883806,141.0119593222354,0,,0.00040362186721671755,219.38932474013902,12
discretized_contextual,1,23,31.98038396635304,4932.865624855398,158.38519179418722,0,,0.00032520258042402614,258.02811409718777,12
linucb,1,24,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,24,31.801386839810345,5844.267409476652,133.49502007441757,0,,0.00040362186721671755,208.94542636919542,12
discretized_contextual,1,24,31.807642618338214,4983.708133528229,156.8019508826472,0,,0.0003175682425035693,253.4787866985739,12
linucb,1,25,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,25,31.53804107794383,5904.081794073271,128.2992818432063,0,,0.00040362186721671755,203.02681540200985,12
discretized_contextual,1,25,33.146845268273864,5835.257557876982,134.58230071952892,0,,0.000540262895346538,207.13608714935708,12
linucb,1,26,31.384235984728097,5974.95511150311,128.0561653727147,0,,0.00040362186721671755,197.45954458596654,12
contextual_thompson,1,26,31.38402069494773,5974.199997524813,128.0561653727147,0,,0.00040362186721671755,197.50192880731842,12
discretized_contextual,1,26,31.77381730729666,5001.256720142923,156.8019508826472,0,,0.00031836005794423514,252.14270688735024,12
linucb,1,27,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,27,31.41911683924811,5956.9562156482425,128.0561653727147,0,,0.00040362186721671755,198.83523884418634,12
discretized_contextual,1,27,31.807642618338214,4983.708133528229,156.8019508826472,0,,0.0003175682425035693,253.4787866985739,12
linucb,1,28,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,28,31.397485164896477,5960.3204634857475,128.0561653727147,0,,0.00040362186721671755,198.43999642041024,12
discretized_contextual,1,28,31.807642618338214,4983.708133528229,156.8019508826472,0,,0.0003175682425035693,253.4787866985739,12
linucb,1,29,31.691789018003345,5886.595157089295,133.29572990615512,0,,0.00040362186721671755,205.459087645376,12
contextual_thompson,1,29,31.384575900885608,5973.285982430463,128.0561653727147,0,,0.00040362186721671755,197.56067170121264,12
discretized_contextual,1,29,31.827987072250238,4973.149083724624,156.8019508826472,0,,0.000318780811215061,254.28245650737685,12
linucb,2,0,-855.8887069849668,3924.788443933442,78.61411942354333,1,30,0.0004602538616190798,121.71652600141614,12
contextual_thompson,2,0,-855.8969842231908,3929.420645734235,78.61411942354333,1,30,0.0004602538616190798,121.3680851304725,12
discretized_contextual,2,0,-855.8997918838818,3933.241797097043,78.61411942354333,1,30,0.0004602538616190798,121.1176190740464,12
linucb,2,1,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,1,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,1,41.64591177914774,5102.142111883077,245.2132509000866,0,,0.0024689033735154965,378.691798052612,12
linucb,2,2,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,2,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,2,30.772090089020942,5238.189708091556,142.0751052512663,0,,0.00030719298486522103,229.1139232487687,12
linucb,2,3,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,3,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,3,30.55330389717837,5392.058803641382,123.0459796651768,0,,0.00043273581999140855,190.8371361039552,12
linucb,2,4,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,4,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,4,41.74197500276433,5307.3835219894045,240.9384501520503,0,,0.002210570058228126,367.1121203980958,12
linucb,2,5,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,5,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,5,31.331093631816636,4992.090654561972,144.15456214580487,0,,0.00037093084459641776,223.68334622121404,12
linucb,2,6,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,6,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,6,-797.7413382099022,3137.3579163845084,82.18500200317486,1,29,0.0004049515934620661,128.53940723505985,12
linucb,2,7,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,7,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,7,28.107720836890948,4308.866451423326,126.64529885848296,0,,0.0003530908848405467,197.6827177725157,12
linucb,2,8,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,8,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,8,-929.2719493091715,3380.883653548025,64.70802322165552,1,25,0.0004049515934620661,100.14165942958724,12
linucb,2,9,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,9,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,9,-929.0308126911295,3308.983618387457,68.51515841036272,1,25,0.0004049515934620661,106.59129144690105,12
linucb,2,10,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,10,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,10,29.459445082713074,4027.779382694441,147.0050829342879,0,,0.0003478754348039218,230.0083619632474,12
linucb,2,11,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,11,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,11,-221.94289237441825,5467.001142389257,113.87063527126288,1,39,0.00032100872321417514,179.82493362206318,12
linucb,2,12,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,12,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,12,-221.94260049795759,5467.396952481452,113.87063527126288,1,39,0.00032100872321417514,179.80434603589043,12
linucb,2,13,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,13,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,13,31.384526093750377,5122.513959791713,152.86579376779173,0,,0.00030719298486522103,241.487467750642,12
linucb,2,14,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,14,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,14,31.381018277192435,5125.521217173501,152.86579376779173,0,,0.00030719298486522103,241.27907291387757,12
linucb,2,15,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,15,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,15,-454.1593594539068,4567.888496715207,103.60023505544376,1,31,0.00035067372074572544,162.913942142554,12
linucb,2,16,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,16,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,16,31.944140233635245,5076.288068023467,157.8557663299939,0,,0.00030719298486522103,249.28782587016966,12
linucb,2,17,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,17,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,17,31.862240440284257,5013.157046338135,159.6896231958252,0,,0.00030719298486522103,252.25085595660667,12
linucb,2,18,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,18,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
